date,team,acquired,relinquished,notes,url,il_type,injury_type,injury_loc
2015-05-05,Mets,,Cesar Puello,transferred to 60-day DL with stress fracture in lower back,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18300,60-day DL,['stress fracture'],['lower back']
2015-05-05,Mets,,Cesar Puello,transferred to 60-day DL with stress fracture in lower back,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18300,60-day DL,['stress fracture'],['lower back']
2015-05-05,Mets,,Cesar Puello,transferred to 60-day DL with stress fracture in lower back,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18300,60-day DL,['stress fracture'],['lower back']
2015-05-05,Brewers,Ryan Gennett / Scooter Gennett,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18300,,,
2015-05-05,Brewers,Ryan Gennett / Scooter Gennett,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18300,,,
2015-05-06,White Sox,(Luis) Javier Guerra / Javy Guerra,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18325,,,
2015-05-07,Orioles,J.J. Hardy,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18350,,,
2015-05-08,Marlins,,Dee Strange-Gordon / Dee Gordon,leg injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18350,DTD,['injury'],['leg']
2015-05-08,Marlins,,Dee Strange-Gordon / Dee Gordon,leg injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18350,DTD,['injury'],['leg']
2015-05-08,Rays,,Todd Smyly / Drew Smyly,placed on 15-day DL with sore left shoulder,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18350,15-day DL,['sore'],['left shoulder']
2015-05-08,Rays,,Todd Smyly / Drew Smyly,placed on 15-day DL with sore left shoulder,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18350,15-day DL,['sore'],['left shoulder']
2015-05-09,Athletics,,Jarrod Parker (Brent),"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow / fractured right elbow (MLB)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18375,60-day DL,['Tommy John'],"['right elbow', 'right elbow']"
2015-05-09,Athletics,,Jarrod Parker (Brent),"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow / fractured right elbow (MLB)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18375,60-day DL,['Tommy John'],"['right elbow', 'right elbow']"
2015-05-09,Athletics,,Jarrod Parker (Brent),"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow / fractured right elbow (MLB)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18375,60-day DL,['Tommy John'],"['right elbow', 'right elbow']"
2015-05-10,Marlins,Dee Strange-Gordon / Dee Gordon,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18375,,,
2015-05-10,Marlins,Dee Strange-Gordon / Dee Gordon,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18375,,,
2015-05-16,Cubs,David Ross (Wade),,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18450,,,
2015-05-16,Orioles,,David Norris / Bud Norris,bronchitis (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18450,DTD,['bronchitis'],[]
2015-05-16,Orioles,,David Norris / Bud Norris,bronchitis (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18450,DTD,['bronchitis'],[]
2015-05-16,Royals,,Brian Flynn,placed on 60-day DL with torn left latissimus dorsi,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18450,60-day DL,['torn'],['left latissimus dorsi']
2015-05-16,Royals,,Brian Flynn,placed on 60-day DL with torn left latissimus dorsi,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18450,60-day DL,['torn'],['left latissimus dorsi']
2015-05-16,Royals,,Brian Flynn,placed on 60-day DL with torn left latissimus dorsi,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18450,60-day DL,['torn'],['left latissimus dorsi']
2015-05-12,Phillies,Sean O'Sullivan,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18400,,,
2015-05-13,Rays,,Todd Smyly / Drew Smyly,transferred to 60-day DL with torn labrum in left shoulder,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18400,60-day DL,['torn labrum'],['left shoulder']
2015-05-13,Rays,,Todd Smyly / Drew Smyly,transferred to 60-day DL with torn labrum in left shoulder,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18400,60-day DL,['torn labrum'],['left shoulder']
2015-05-15,Cubs,,David Ross (Wade),abdominal injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18425,DTD,['injury'],['abdominal']
2015-05-18,Orioles,,David Norris / Bud Norris,placed on 15-day DL with bronchitis,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18475,15-day DL,['bronchitis'],[]
2015-05-18,Orioles,,David Norris / Bud Norris,placed on 15-day DL with bronchitis,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18475,15-day DL,['bronchitis'],[]
2015-05-18,Nationals,Erik Davis (Randall),,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18475,,,
2015-05-18,Nationals,Erik Davis (Randall),,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18475,,,
2015-05-18,Nationals,Erik Davis (Randall),,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18475,,,
2015-05-19,Pirates,,Justin Sellers,transferred to 60-day DL with sore left Achilles,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18475,60-day DL,['sore'],['left Achilles']
2015-05-19,Pirates,,Justin Sellers,transferred to 60-day DL with sore left Achilles,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18475,60-day DL,['sore'],['left Achilles']
2015-05-19,Pirates,,Justin Sellers,transferred to 60-day DL with sore left Achilles,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18475,60-day DL,['sore'],['left Achilles']
2015-05-21,Indians,Glenn House / T.J. House,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18500,,,
2015-05-21,Indians,Glenn House / T.J. House,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18500,,,
2015-05-21,Indians,Glenn House / T.J. House,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18500,,,
2015-05-21,Nationals,Felipe Rivero / Felipe Vazquez,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18500,,,
2015-05-21,Nationals,Felipe Rivero / Felipe Vazquez,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18500,,,
2015-05-23,Nationals,,Josh Johnson (Rashaad),transferred to 60-day DL with strained right elbow,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18525,60-day DL,['strained'],['right elbow']
2015-05-23,Nationals,,Josh Johnson (Rashaad),transferred to 60-day DL with strained right elbow,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18525,60-day DL,['strained'],['right elbow']
2015-05-23,Nationals,,Josh Johnson (Rashaad),transferred to 60-day DL with strained right elbow,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18525,60-day DL,['strained'],['right elbow']
2015-05-24,Braves,,Elmer Reyes,placed on restricted list,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18525,,['restricted list'],[]
2015-05-24,Braves,,Elmer Reyes,placed on restricted list,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18525,,['restricted list'],[]
2015-05-24,Braves,,Elmer Reyes,placed on restricted list,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18525,,['restricted list'],[]
2015-05-24,Orioles,,Dequam Wright / Wesley Wright,transferred to 60-day DL with strained left shoulder / left shoulder inflammation (CBS),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18525,CBS,"['strained', 'inflammation']","['left shoulder', 'left shoulder']"
2015-05-24,Orioles,,Dequam Wright / Wesley Wright,transferred to 60-day DL with strained left shoulder / left shoulder inflammation (CBS),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18525,CBS,"['strained', 'inflammation']","['left shoulder', 'left shoulder']"
2015-05-25,Tigers,,(Jose) Miguel Cabrera,ankle injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18575,DTD,['injury'],['ankle']
2015-05-26,Rockies,,Jorge De La Rosa,left finger injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18575,DTD,['injury'],['left finger']
2015-05-26,Rockies,,Jorge De La Rosa,left finger injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18575,DTD,['injury'],['left finger']
2015-05-26,Rockies,,Jorge De La Rosa,left finger injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18575,DTD,['injury'],['left finger']
2015-05-26,Tigers,(Jose) Miguel Cabrera,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18575,,,
2015-05-29,Yankees,,Zachary Heathcott / Slade Heathcott,placed on 15-day DL with strained right quadriceps,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18625,15-day DL,['strained'],['right quadriceps']
2015-05-29,Yankees,,Zachary Heathcott / Slade Heathcott,placed on 15-day DL with strained right quadriceps,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18625,15-day DL,['strained'],['right quadriceps']
2015-05-29,Rays,C.J. Riefenhauser,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18625,,,
2015-05-31,Dodgers,,Steven Rodriguez (F.) / Paco Rodriguez,placed on 15-day DL with strained left elbow,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18650,15-day DL,['strained'],['left elbow']
2015-05-31,Dodgers,,Steven Rodriguez (F.) / Paco Rodriguez,placed on 15-day DL with strained left elbow,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18650,15-day DL,['strained'],['left elbow']
2015-06-01,Orioles,,J.J. Hardy,oblique injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18650,DTD,['injury'],['oblique']
2015-05-28,Yankees,,Zachary Heathcott / Slade Heathcott,right quadriceps injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18600,DTD,['injury'],['right quadriceps']
2015-05-28,Yankees,,Zachary Heathcott / Slade Heathcott,right quadriceps injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18600,DTD,['injury'],['right quadriceps']
2015-05-29,Diamondbacks,,James Gosewisch / Tuffy Gosewisch,placed on 15-day DL with torn ACL in left knee,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18600,15-day DL,['torn ACL'],['left knee']
2015-05-29,Diamondbacks,,James Gosewisch / Tuffy Gosewisch,placed on 15-day DL with torn ACL in left knee,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18600,15-day DL,['torn ACL'],['left knee']
2015-06-02,Rockies,Jorge De La Rosa,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18675,,,
2015-06-02,Rockies,Jorge De La Rosa,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18675,,,
2015-06-02,Rockies,Jorge De La Rosa,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18675,,,
2015-06-02,Athletics,Eric O'Flaherty,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18675,,,
2015-06-04,Orioles,J.J. Hardy,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18700,,,
2015-06-05,Diamondbacks,,James Gosewisch / Tuffy Gosewisch,surgery on left knee to repair torn ACL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18725,,"['surgery', 'torn ACL']",['left knee']
2015-06-05,Diamondbacks,,James Gosewisch / Tuffy Gosewisch,surgery on left knee to repair torn ACL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18725,,"['surgery', 'torn ACL']",['left knee']
2015-06-05,Cardinals,Tommy Pham,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18725,,,
2015-06-05,Cardinals,Tommy Pham,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18725,,,
2015-06-05,Cardinals,Tommy Pham,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18725,,,
2015-06-07,Orioles,David Norris / Bud Norris,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18750,,,
2015-06-07,Orioles,David Norris / Bud Norris,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18750,,,
2015-06-08,Padres,Melvin Upton Jr. / B.J. Upton,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18750,,,
2015-06-08,Padres,Melvin Upton Jr. / B.J. Upton,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18750,,,
2015-06-08,Padres,Melvin Upton Jr. / B.J. Upton,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18750,,,
2015-06-08,Padres,Melvin Upton Jr. / B.J. Upton,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18750,,,
2015-06-15,Red Sox,Markus Betts / Mookie Betts,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18825,,,
2015-06-15,Red Sox,Markus Betts / Mookie Betts,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18825,,,
2015-06-10,Mariners,,Nelson Cruz (Ramon),back spasms (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18775,DTD,[],"['back', 'spasms']"
2015-06-10,Mets,Travis d'Arnaud,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18775,,,
2015-06-12,Mariners,Nelson Cruz (Ramon),,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18800,,,
2015-06-12,Nationals,(Darrell) David Carpenter,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18800,,,
2015-06-13,Red Sox,,Markus Betts / Mookie Betts,back injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18800,DTD,['injury'],['back']
2015-06-13,Red Sox,,Markus Betts / Mookie Betts,back injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18800,DTD,['injury'],['back']
2015-06-13,Athletics,A.J. Griffin,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18800,,,
2015-06-13,Athletics,A.J. Griffin,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18800,,,
2015-06-17,Dodgers,,(David) Chris Hatcher,placed on 15-day DL with strained left oblique,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18850,15-day DL,['strained'],['left oblique']
2015-06-18,Marlins,,J.T. Realmuto,back injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18875,DTD,['injury'],['back']
2015-06-18,Red Sox,,Richard Hembree / Heath Hembree,placed on 15-day DL with sore right shoulder / right shoulder inflammation,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18875,15-day DL,"['sore', 'inflammation']",['right shoulder']
2015-06-18,Red Sox,,Richard Hembree / Heath Hembree,placed on 15-day DL with sore right shoulder / right shoulder inflammation,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18875,15-day DL,"['sore', 'inflammation']",['right shoulder']
2015-06-19,Marlins,J.T. Realmuto,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18900,,,
2015-06-21,Mets,,Travis d'Arnaud,left elbow injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18900,DTD,['injury'],['left elbow']
2015-06-23,Mets,,Travis d'Arnaud,placed on 15-day DL with hyperextended left elbow,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=18925,15-day DL,['hyperextended'],['left elbow']
2015-06-27,Marlins,,Giancarlo Stanton / Mike Stanton (c),placed on 15-day DL with fractured left hand (out for season),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19000,out for season,['fractured'],['left hand']
2015-06-27,Marlins,,Giancarlo Stanton / Mike Stanton (c),placed on 15-day DL with fractured left hand (out for season),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19000,out for season,['fractured'],['left hand']
